id_represados,der,protocolo,servicos,siape_numerico,dias_represados,dt_extracao,upload,observacao,status,motivo_status,dt_previsao_conclusao,create_at,update_at,delete_at
625,2021-03-09,2046605205,Aposentadoria por Tempo de Contribuição,1380187,334,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
626,2021-03-10,476903035,Acerto para Integração - SIBE,1452725,125,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
627,2021-03-10,244653092,Pensão por Morte Urbana,1567596,333,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
628,2021-03-11,37016262,Acerto para Integração - SIBE,1452725,125,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
629,2021-03-11,1364547826,Acerto para Integração - SIBE,1452725,125,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
630,2021-03-11,494894203,Pensão por Morte Urbana,1434383,332,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
631,2021-03-11,1444822967,Pensão por Morte Urbana,1434383,332,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
632,2021-03-12,149183913,Pensão por Morte Urbana,1434383,331,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
633,2021-03-12,779959363,Aposentadoria por Tempo de Contribuição,1567596,331,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
634,2021-03-12,1511832669,Aposentadoria por Idade Urbana,1452973,331,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
635,2021-03-13,1276128979,Acerto para Integração - SIBE,1452725,124,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
636,2021-03-16,142623146,Salário-Maternidade Urbano,6896215,327,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
637,2021-03-16,1134482050,Benefício Assistencial ao Idoso,892962,327,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
638,2021-03-19,597745289,Benefício Assistencial à Pessoa com  Deficiência,1452725,324,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
639,2021-03-19,1708279691,Aposentadoria por Tempo de Contribuição,1380187,324,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
640,2021-03-22,1196253052,Benefício Assistencial ao Idoso,892962,321,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
641,2021-03-23,1616296095,Benefício Assistencial ao Idoso,892962,320,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
642,2021-03-24,804490844,Auxílio-Doença - Urbano (Acerto Pós-perícia),2380175,319,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
643,2021-03-25,316611076,Acerto para Integração - SIBE,1452725,125,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
644,2021-03-25,1375854860,Acerto para Integração - SIBE,1452725,125,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
645,2021-03-25,1812135810,Acerto para Integração - SIBE,1452725,125,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
646,2021-03-27,663189576,Benefício Assistencial ao Idoso,1452725,316,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
647,2021-03-29,1644283789,Pensão por Morte Rural,892590,314,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
648,2021-03-29,1940052030,Aposentadoria por Tempo de Contribuição,1947874,314,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
649,2021-03-31,1580610287,Aposentadoria da Pessoa com  Deficiência por Tempo de Contribuição,1567596,312,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
650,2021-04-01,256168592,Aposentadoria por Tempo de Contribuição,1380187,311,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
651,2021-04-01,875094666,Aposentadoria da Pessoa com  Deficiência por Tempo de Contribuição,1567596,311,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
652,2021-04-01,1350418162,Aposentadoria por Tempo de Contribuição,1947874,311,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
653,2021-04-02,1163331730,Pensão por Morte Urbana,6896215,310,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
654,2021-04-05,1943974515,Pensão por Morte Urbana,1947970,307,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
655,2021-04-07,873778451,Aposentadoria por Idade Urbana,1452973,305,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
656,2021-04-07,1135950972,Benefício Assistencial ao Idoso,2019533,305,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
657,2021-04-08,1416017797,Aposentadoria por Tempo de Contribuição,1947874,304,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
658,2021-04-09,582316706,Salário-Maternidade Urbano,2121612,303,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
659,2021-04-09,1037494495,Certidão de Tempo de Contribuição,1567596,303,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
660,2021-04-12,73555822,Pensão por Morte Rural,892590,300,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
661,2021-04-12,417296149,Benefício Assistencial ao Idoso,1452725,300,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
662,2021-04-12,1778945237,Aposentadoria por Tempo de Contribuição,1380187,300,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
663,2021-04-12,1927159157,Aposentadoria por Tempo de Contribuição,1380187,300,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
664,2021-04-12,2120053020,Aposentadoria por Tempo de Contribuição,1380187,300,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
665,2021-04-13,975442168,Aposentadoria da Pessoa com  Deficiência por Idade,1380187,299,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
666,2021-04-13,1975465460,Auxílio-Reclusão Rural,892590,299,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
667,2021-04-14,364780184,Benefício Assistencial ao Idoso,892962,298,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
668,2021-04-14,1021977799,Benefício Assistencial ao Idoso,892962,298,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
669,2021-04-15,413517423,Benefício Assistencial ao Idoso,892962,297,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
670,2021-04-16,692303141,Benefício Assistencial ao Idoso,1452725,296,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
671,2021-04-19,459323123,Pensão por Morte Urbana,1434383,293,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
672,2021-04-19,1058299914,Pensão por Morte Urbana,1434383,293,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
673,2021-04-20,1235902760,Aposentadoria por Idade Rural,892646,292,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
674,2021-04-20,1697515339,Aposentadoria por Idade Rural,892646,292,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
675,2021-04-22,505932068,Benefício Assistencial ao Idoso,1452725,290,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
676,2021-04-23,512627761,Benefício Assistencial ao Idoso,1452725,289,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
677,2021-04-23,926778356,Benefício Assistencial ao Idoso,1452743,289,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
678,2021-04-23,1209122972,Benefício Assistencial à Pessoa com  Deficiência,1452725,289,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
679,2021-04-23,1655104467,Benefício Assistencial ao Idoso,1452743,289,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
680,2021-04-25,206651855,Benefício Assistencial ao Idoso,2019533,287,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
681,2021-04-25,445028905,Aposentadoria por Idade Rural,892646,287,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
682,2021-04-27,1115861253,Benefício Assistencial ao Idoso,1452725,285,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
683,2021-04-27,1183671217,Pensão por Morte Urbana,1988570,285,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
684,2021-04-27,1285598705,Benefício Assistencial ao Idoso,1452725,285,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
685,2021-04-27,1818116970,Aposentadoria por Idade Rural,892646,285,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
686,2021-04-28,283048423,Benefício Assistencial à Pessoa com  Deficiência,892962,284,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
687,2021-04-28,394081337,Aposentadoria por Idade Rural,892646,284,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
688,2021-04-28,1755736277,Aposentadoria por Idade Urbana,1947874,284,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
689,2021-04-29,1445442173,Pensão por Morte Urbana,1947970,283,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
690,2021-04-30,18982121,Benefício Assistencial ao Idoso,1452743,282,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
691,2021-04-30,532544918,Pensão por Morte Rural,2390144,282,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
692,2021-04-30,1140908574,Pensão por Morte Urbana,2019496,282,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
693,2021-05-01,1520654354,Aposentadoria da Pessoa com  Deficiência por Tempo de Contribuição,1567596,281,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
694,2021-05-03,1338284818,Pensão por Morte Urbana,2390144,279,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
695,2021-05-03,1645817418,Pensão por Morte Urbana,1988570,279,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
696,2021-05-04,284901242,Pensão por Morte Rural,1420929,278,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
697,2021-05-05,103138528,Pensão por Morte Urbana,1988570,277,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
698,2021-05-05,2101089058,Pensão por Morte Urbana,1988570,277,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
699,2021-05-06,762323774,Aposentadoria por Idade Urbana,1452743,276,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
700,2021-05-06,1154100667,Pensão por Morte Urbana,6894328,276,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
701,2021-05-07,102429135,Aposentadoria por Idade Rural,1376730,275,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
702,2021-05-07,1613036759,Aposentadoria por Idade Rural,1376730,275,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
703,2021-05-09,900708189,Benefício Assistencial à Pessoa com  Deficiência,892962,273,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
704,2021-05-10,491215861,Pensão por Morte Urbana,1988570,272,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
705,2021-05-10,1324937489,Aposentadoria por Tempo de Contribuição,6894328,272,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
706,2021-05-11,255953676,Acerto para Integração - SIBE,1452725,159,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
707,2021-05-11,266675818,Aposentadoria por Tempo de Contribuição,6892616,271,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
708,2021-05-11,667206366,Pensão por Morte Urbana,1988570,271,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
709,2021-05-11,1321079598,Pensão por Morte Urbana,1951332,271,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
710,2021-05-11,1429479968,Pensão por Morte Urbana,6894328,271,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
711,2021-05-12,274646766,Benefício Assistencial à Pessoa com  Deficiência,1452725,270,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
712,2021-05-12,427237513,Auxílio-Doença - Urbano (Acerto Pós-perícia),2380175,270,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
713,2021-05-12,596942726,Pensão por Morte Urbana,892962,270,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
714,2021-05-12,636996641,Benefício Assistencial à Pessoa com  Deficiência,1452725,270,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
715,2021-05-12,789868828,Auxílio-Doença - Urbano (Acerto Pós-perícia),2380175,270,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
716,2021-05-12,894232439,Benefício Assistencial à Pessoa com  Deficiência,1452725,270,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
717,2021-05-12,1085839343,Benefício Assistencial à Pessoa com  Deficiência,1452725,270,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
718,2021-05-12,1186048937,Benefício Assistencial à Pessoa com  Deficiência,1452725,270,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
719,2021-05-12,1273632299,Benefício Assistencial à Pessoa com  Deficiência,1452725,270,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
720,2021-05-12,1383319627,Benefício Assistencial à Pessoa com  Deficiência,1452725,270,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
721,2021-05-12,1515190087,Benefício Assistencial à Pessoa com  Deficiência,1452725,270,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
722,2021-05-12,1833252865,Benefício Assistencial ao Idoso,1380195,270,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
723,2021-05-13,118517658,Benefício Assistencial à Pessoa com  Deficiência,1452725,269,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
724,2021-05-13,155815920,Benefício Assistencial à Pessoa com  Deficiência,1452725,269,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
725,2021-05-13,1069478328,Benefício Assistencial à Pessoa com  Deficiência,1452725,269,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
726,2021-05-14,96337509,Aposentadoria por Tempo de Contribuição,6892616,268,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
727,2021-05-14,110485213,Benefício Assistencial à Pessoa com  Deficiência,892962,268,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
728,2021-05-14,445427942,Auxílio-Doença - Urbano (Acerto Pós-perícia),2380175,268,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
729,2021-05-14,932430779,Benefício Assistencial à Pessoa com  Deficiência,1380206,268,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
730,2021-05-14,1381651641,Aposentadoria por Tempo de Contribuição,6892616,268,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
731,2021-05-14,1517696654,Aposentadoria por Tempo de Contribuição,6892616,268,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
732,2021-05-14,1920461050,Benefício Assistencial à Pessoa com  Deficiência,1380206,268,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
733,2021-05-15,1058227054,Aposentadoria por Idade Urbana,1947874,267,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
734,2021-05-16,1257986643,Aposentadoria por Tempo de Contribuição,6892616,266,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
735,2021-05-17,493218291,Aposentadoria por Tempo de Contribuição,6894328,265,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
736,2021-05-17,820758803,Salário-Maternidade Urbano,6896215,265,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
737,2021-05-17,1320956603,Benefício Assistencial à Pessoa com  Deficiência,892962,265,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
738,2021-05-17,1614511533,Benefício Assistencial à Pessoa com  Deficiência,1452725,265,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
739,2021-05-17,1991316940,Aposentadoria da Pessoa com  Deficiência por Tempo de Contribuição,1567596,265,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
740,2021-05-18,721053459,Aposentadoria por Tempo de Contribuição,1380187,264,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
741,2021-05-18,972332329,Salário-Maternidade Urbano,6896215,264,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
742,2021-05-18,1681480161,Salário-Maternidade Urbano,6896215,264,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
743,2021-05-18,1813069181,Aposentadoria por Tempo de Contribuição,6892616,264,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
744,2021-05-18,1887999922,Aposentadoria da Pessoa com  Deficiência por Tempo de Contribuição,1380187,264,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
745,2021-05-19,743134019,Pensão por Morte Urbana,1420929,263,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
746,2021-05-19,1030142754,Benefício Assistencial à Pessoa com  Deficiência,1380206,263,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
747,2021-05-19,1108743798,Benefício Assistencial ao Idoso,1452725,263,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
748,2021-05-19,1202741413,Auxílio-Reclusão Rural,892590,263,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
749,2021-05-19,1659604857,Pensão por Morte Urbana,1420929,263,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
750,2021-05-19,1766738806,Auxílio-Reclusão Rural,892590,263,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
751,2021-05-19,1876341117,Benefício Assistencial à Pessoa com  Deficiência,1380206,263,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
752,2021-05-20,1409941311,Benefício Assistencial à Pessoa com  Deficiência,892962,262,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
753,2021-05-20,2006051043,Salário-Maternidade Urbano,1986642,262,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
754,2021-05-20,2100283172,Benefício Assistencial à Pessoa com  Deficiência,1452725,262,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
755,2021-05-21,705785962,Benefício Assistencial à Pessoa com  Deficiência,892962,261,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
756,2021-05-21,927505872,Aposentadoria por Tempo de Contribuição,1567596,261,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
757,2021-05-21,1090659037,Benefício Assistencial à Pessoa com  Deficiência,1380206,261,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
758,2021-05-21,1348155737,Aposentadoria da Pessoa com  Deficiência por Idade,1380187,261,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
759,2021-05-21,1439494419,Aposentadoria da Pessoa com  Deficiência por Tempo de Contribuição,1380187,261,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
760,2021-05-21,1605168724,Acertos para Marcação de Perícia Médica,1380218,261,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
761,2021-05-21,1685514051,Aposentadoria por Tempo de Contribuição,6892616,261,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
762,2021-05-21,2095516482,Aposentadoria por Tempo de Contribuição,1380187,261,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
763,2021-05-21,2104281840,Benefício Assistencial à Pessoa com  Deficiência,1380206,261,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
764,2021-05-22,1257843111,Aposentadoria por Tempo de Contribuição,6892616,260,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
765,2021-05-23,731712711,Benefício Assistencial à Pessoa com  Deficiência,892962,259,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
766,2021-05-23,1582117868,Benefício Assistencial à Pessoa com  Deficiência,892962,259,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
767,2021-05-24,111637473,Benefício Assistencial à Pessoa com  Deficiência,892962,258,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
768,2021-05-24,452595758,Benefício Assistencial à Pessoa com  Deficiência,892962,258,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
769,2021-05-24,897721232,Benefício Assistencial à Pessoa com  Deficiência,1380206,258,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
770,2021-05-24,1392170229,Aposentadoria por Tempo de Contribuição,6892616,258,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
771,2021-05-24,1464846586,Benefício Assistencial à Pessoa com  Deficiência,892962,258,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
772,2021-05-24,1481275063,Benefício Assistencial à Pessoa com  Deficiência,892962,258,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
773,2021-05-24,1503393715,Aposentadoria por Tempo de Contribuição,6892616,258,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
774,2021-05-24,1580399973,Benefício Assistencial à Pessoa com  Deficiência,892962,258,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
775,2021-05-24,1997326759,Aposentadoria por Tempo de Contribuição,6892616,258,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
776,2021-05-24,2132175682,Benefício Assistencial à Pessoa com  Deficiência,892962,258,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
777,2021-05-25,402691801,Auxílio-Doença - Urbano (Acerto Pós-perícia),2018438,257,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
778,2021-05-25,696205657,Benefício Assistencial à Pessoa com  Deficiência,1452725,257,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
779,2021-05-25,947314492,Benefício Assistencial à Pessoa com  Deficiência,892962,257,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
780,2021-05-25,1489533302,Benefício Assistencial à Pessoa com  Deficiência,1380206,257,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
781,2021-05-25,1608666124,Benefício Assistencial à Pessoa com  Deficiência,892962,257,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
782,2021-05-25,1658728412,Benefício Assistencial à Pessoa com  Deficiência,1452725,257,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
783,2021-05-25,1744083778,Aposentadoria da Pessoa com  Deficiência por Tempo de Contribuição,1380187,257,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
784,2021-05-25,1791311248,Benefício Assistencial à Pessoa com  Deficiência,1452725,257,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
785,2021-05-25,1829667806,Benefício Assistencial à Pessoa com  Deficiência,892962,257,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
786,2021-05-25,1845319427,Pensão por Morte Rural,892590,257,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
787,2021-05-25,2071905729,Benefício Assistencial à Pessoa com  Deficiência,892962,257,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
788,2021-05-26,341603918,Pensão por Morte Rural,892590,256,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
789,2021-05-26,392495839,Benefício Assistencial à Pessoa com  Deficiência,1380206,256,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
